signal,lookback_d,skip_d,top_frac,weighting,rebal_d,sharpe,sortino,mc_p5,max_dd,months_in_profit,ann_turnover,cost_drag,n_obs
raw,45,2,0.3,volinv,10,-0.4205959878887959,-0.537009032411494,,-0.49108617272271504,0.4375,41.979857484665615,0.029988388934647704,10801
raw,45,2,0.3,volinv,21,-0.42960515927290305,-0.5525987879314407,,-0.5401585751795359,0.425,25.618472796191703,0.018300603483575834,10801
raw,60,0,0.1,equal,5,-0.46633291453603887,-0.5820179125631793,,-0.5008603035123678,0.425,64.76733635774465,0.046266666666666664,10801
raw,60,0,0.1,equal,10,-0.4705017089492979,-0.5929322244946535,,-0.535241621809245,0.4375,43.395981853532085,0.031,10801
raw,60,0,0.1,equal,21,-0.20508584211956205,-0.2656250942467469,,-0.49525482878626104,0.45,27.53078418664938,0.019666666666666666,10801
raw,60,0,0.1,volinv,5,-0.477563158244243,-0.5925498640550623,,-0.5026904834618351,0.4375,77.93541828440418,0.05567331037631279,10801
raw,60,0,0.1,volinv,10,-0.4714563756038412,-0.587696473416458,,-0.535427012785719,0.4125,49.28677720781872,0.03520810057021495,10801
raw,60,0,0.1,volinv,21,-0.20232410920811636,-0.26129754359665197,,-0.4878011750661677,0.4625,29.886471054167245,0.02134945594286114,10801
raw,60,0,0.2,equal,5,-0.4387497511044876,-0.5537103090788131,,-0.4554288662644187,0.4375,46.61568373298769,0.0333,10801
raw,60,0,0.2,equal,10,-0.318859824819923,-0.40195291240891645,,-0.46446238189216693,0.4625,31.711730395333767,0.022653333333333334,10801
raw,60,0,0.2,equal,21,-0.1999859439993109,-0.2542618728619442,,-0.4993862985494062,0.45,21.576668826960468,0.015413333333333331,10801
