sleeve,kind,tf,family,sharpe,mc_p5,mc_p50,max_dd,months_in_profit,turnover,placebo_sharpe,screened,wf_oos,accepted
1000SHIBUSDT_15m_trend,crypto,15m,trend,0.1616119600617163,,,-0.36973019464988355,0.5396825396825397,894.3363203393335,-24.64799659769823,False,-0.4648245496928453,False
1000SHIBUSDT_15m_carry,crypto,15m,carry,-0.7039915517190156,,,-0.3622657659145754,0.36507936507936506,491.63569244570397,-12.41051873569579,False,,False
1000SHIBUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-8.58691342988068,,,-0.9899468489006167,0.015873015873015872,5999.055941567354,-19.03614992381145,False,,False
1000SHIBUSDT_15m_breakout,crypto,15m,breakout,-4.47661360279019,,,-0.8043578054046541,0.1111111111111111,2168.857314233726,-8.99932979224453,False,,False
AVAXUSDT_15m_trend,crypto,15m,trend,0.5463547103136673,-0.14530439678113422,0.5401966088693833,-0.3907246401897905,0.6197183098591549,816.3770107570549,-23.36212595860731,False,1.2671502385751638,False
AVAXUSDT_15m_carry,crypto,15m,carry,-0.2446271834941247,,,-0.38451603447900407,0.4788732394366197,513.8802457876519,-11.795372822500804,False,-1.3841891883921975,False
AVAXUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-7.069370563293199,,,-0.9854569209796415,0.08450704225352113,5862.06430713652,-18.076625285409417,False,,False
AVAXUSDT_15m_breakout,crypto,15m,breakout,-5.083827987718824,,,-0.8669013520993629,0.07042253521126761,2401.478226456773,-9.449130168247668,False,,False
SUIUSDT_15m_trend,crypto,15m,trend,0.12828748509223492,,,-0.284882949742024,0.46153846153846156,434.80495180726933,-22.710949687566224,False,,False
SUIUSDT_15m_carry,crypto,15m,carry,0.33807357015112693,,,-0.11073063964441388,0.5897435897435898,308.948087943936,-12.931747635006355,False,,False
SUIUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-6.575922731215798,,,-0.8812076987310336,0.05128205128205128,3103.002829879734,-16.05124599458603,False,,False
SUIUSDT_15m_breakout,crypto,15m,breakout,-4.091411316314883,,,-0.6043869997495362,0.15384615384615385,1227.4417421039138,-9.336391654944883,False,,False
UNIUSDT_15m_trend,crypto,15m,trend,-0.5117066088551354,,,-0.5411185956950444,0.5211267605633803,791.065686319949,-24.36816971517209,False,,False
UNIUSDT_15m_carry,crypto,15m,carry,-0.7597688442995985,,,-0.4284209339628713,0.4225352112676056,433.4551897419531,-10.627939659559765,False,,False
UNIUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-7.1390935383027525,,,-0.9889464997923109,0.028169014084507043,5810.639621254141,-17.052774697864038,False,,False
UNIUSDT_15m_breakout,crypto,15m,breakout,-5.099376396630201,,,-0.8656470320799805,0.056338028169014086,2326.084464032576,-11.660656543210276,False,,False
NEARUSDT_15m_trend,crypto,15m,trend,0.40168188226914425,,,-0.2787369030491408,0.5571428571428572,677.5703119497817,-23.732058671674856,False,0.21918213948049553,False
NEARUSDT_15m_carry,crypto,15m,carry,-0.7679067687428415,,,-0.40063342703990323,0.4142857142857143,405.9914938439739,-11.296985172020527,False,,False
NEARUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-6.004178539258842,,,-0.9676285796179243,0.05714285714285714,5122.383850512585,-17.639671093359656,False,,False
NEARUSDT_15m_breakout,crypto,15m,breakout,-5.677421723204136,,,-0.8742104272585085,0.014285714285714285,1994.3600602201175,-9.478270022368974,False,,False
DOTUSDT_15m_trend,crypto,15m,trend,-0.24088170022961133,,,-0.43491555689423655,0.4861111111111111,901.5728458349677,-25.27811212722397,False,-1.019046406433447,False
DOTUSDT_15m_carry,crypto,15m,carry,-0.2925365366505463,,,-0.22152526402447514,0.5,586.419710518045,-12.377446053893227,False,,False
DOTUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-7.858571455320017,,,-0.9896263948174611,0.05555555555555555,6765.992099035916,-18.878257290306095,False,,False
DOTUSDT_15m_breakout,crypto,15m,breakout,-5.090671790862885,,,-0.8621603451551212,0.041666666666666664,2561.364462499138,-9.327735624818153,False,,False
AAVEUSDT_15m_trend,crypto,15m,trend,-0.2690184018987699,,,-0.48024186653809087,0.4857142857142857,762.5096068229336,-23.663531232634607,False,0.2429151186334064,False
AAVEUSDT_15m_carry,crypto,15m,carry,-0.03809411210579608,,,-0.3026256636194101,0.4714285714285714,424.3952718394937,-11.201114902726648,False,-0.267797913661371,False
AAVEUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-7.322940252974646,,,-0.9870808178178105,0.02857142857142857,5538.923308409035,-17.472551703194796,False,,False
AAVEUSDT_15m_breakout,crypto,15m,breakout,-4.345157065302854,,,-0.8175056750726641,0.11428571428571428,2276.568464673013,-11.26452835337028,False,,False
1000PEPEUSDT_15m_trend,crypto,15m,trend,0.6709324660293318,-0.1958557232501867,0.7093332526501064,-0.16947506040474936,0.6410256410256411,378.33413107700306,-20.9540123932309,False,0.4351397221404562,False
1000PEPEUSDT_15m_carry,crypto,15m,carry,0.42469965448186175,,,-0.18630538112093187,0.5897435897435898,225.8739138673936,-10.513082226823748,False,,False
1000PEPEUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-6.3607811208392455,,,-0.8780854390058155,0.05128205128205128,2690.0534739226678,-14.949717680779877,False,,False
1000PEPEUSDT_15m_breakout,crypto,15m,breakout,-4.1500782985255995,,,-0.6159665296677758,0.07692307692307693,1033.5541414911006,-7.604942740367373,False,,False
ICPUSDT_15m_trend,crypto,15m,trend,0.04435009485694429,,,-0.24510112708384346,0.5079365079365079,647.4935711245353,-13.270455616327325,False,,False
ICPUSDT_15m_carry,crypto,15m,carry,-0.15114711468410785,,,-0.24131958565075595,0.3492063492063492,322.33590613857734,-10.073622417640376,False,,False
ICPUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-7.533142469234065,,,-0.9767176918385277,0.031746031746031744,4858.501644546346,-18.614013847635334,False,,False
ICPUSDT_15m_breakout,crypto,15m,breakout,-6.073800362822867,,,-0.8690195290995277,0.031746031746031744,1860.6854796823357,-10.445498966068316,False,,False
ETCUSDT_15m_trend,crypto,15m,trend,0.07919701557326123,,,-0.36046373525458797,0.4936708860759494,1120.9586654287066,-25.982870511696646,False,-1.2191871658576505,False
ETCUSDT_15m_carry,crypto,15m,carry,-0.11581467597784906,,,-0.2624429456647641,0.4810126582278481,628.1381349601809,-12.184988326395034,False,,False
ETCUSDT_15m_mean_reversion,crypto,15m,mean_reversion,-8.008421736632915,,,-0.9964079743243177,0.05063291139240506,7773.363862614714,-18.842788269982186,False,,False
