asset_class,symbol,tf,group,spec,entry,direction,exit,gate,sharpe,sortino,max_dd,months_in_profit,ann_turnover,total_return,n_obs
crypto,LDOUSDT,4h,entry,strength|ls,strength,ls,-,-,-0.591,-0.872,-0.3372,0.319,25.8,-0.2156,1409
crypto,LDOUSDT,4h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.494,-0.532,-0.2898,0.255,4.1,-0.1888,1409
crypto,LDOUSDT,4h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.575,-0.597,-0.402,0.319,5.1,-0.2773,1409
crypto,LDOUSDT,4h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.675,-0.945,-0.342,0.468,5.6,-0.2599,1409
crypto,LDOUSDT,4h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.586,-0.84,-0.436,0.468,21.1,-0.3431,1409
crypto,LDOUSDT,4h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.419,-0.636,-0.3345,0.426,26.6,-0.2713,1409
crypto,LDOUSDT,4h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.36,-0.503,-0.3807,0.489,8.1,-0.2448,1409
crypto,LDOUSDT,4h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.763,-1.096,-0.5174,0.468,9.2,-0.415,1409
crypto,LDOUSDT,4h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.661,-0.934,-0.5044,0.468,8.8,-0.3653,1409
crypto,LDOUSDT,4h,headline,blend|long_only,blend,long_only,-,-,-0.277,-0.303,-0.109,0.234,3.0,-0.0473,1409
crypto,LDOUSDT,4h,headline,blend|asym,blend,asym,-,-,-0.49,-0.722,-0.1471,0.404,4.6,-0.088,1409
crypto,LDOUSDT,1h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.203,-0.321,-0.313,0.447,51.4,-0.1574,1409
crypto,LDOUSDT,1h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.804,-1.315,-0.5232,0.426,31.3,-0.421,1409
crypto,LDOUSDT,1h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.835,-1.269,-0.6057,0.404,23.9,-0.4447,1409
crypto,LDOUSDT,1h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.899,-1.362,-0.563,0.404,31.6,-0.4683,1409
crypto,LDOUSDT,1h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-1.487,-2.345,-0.675,0.34,260.2,-0.6375,1409
crypto,LDOUSDT,1h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.73,-1.163,-0.4681,0.383,147.6,-0.4005,1409
crypto,LDOUSDT,1h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-1.466,-2.312,-0.6638,0.362,239.8,-0.6327,1409
crypto,LDOUSDT,1h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.329,-0.544,-0.3504,0.447,39.8,-0.225,1409
crypto,LDOUSDT,1h,entry,blend|ls,blend,ls,-,-,-0.386,-0.731,-0.1885,0.383,32.9,-0.1146,1409
crypto,LDOUSDT,1h,entry,strength|ls,strength,ls,-,-,-0.715,-1.346,-0.3017,0.34,108.1,-0.2567,1409
crypto,LDOUSDT,1h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.553,-0.674,-0.334,0.426,14.2,-0.2145,1409
crypto,LDOUSDT,1h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.555,-0.672,-0.3761,0.404,17.1,-0.2578,1409
crypto,LDOUSDT,1h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.72,-1.049,-0.3852,0.426,19.3,-0.2781,1409
crypto,LDOUSDT,1h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-1.108,-1.768,-0.6146,0.426,87.2,-0.5237,1409
crypto,LDOUSDT,1h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.969,-1.569,-0.5818,0.404,111.9,-0.4776,1409
crypto,LDOUSDT,1h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.331,-0.551,-0.4109,0.447,28.0,-0.2255,1409
crypto,LDOUSDT,1h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.804,-1.315,-0.5232,0.426,31.3,-0.421,1409
crypto,LDOUSDT,1h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.929,-1.442,-0.5411,0.426,30.3,-0.4644,1409
crypto,LDOUSDT,1h,headline,blend|long_only,blend,long_only,-,-,-0.031,-0.046,-0.0941,0.34,13.0,-0.01,1409
crypto,LDOUSDT,1h,headline,blend|asym,blend,asym,-,-,-0.187,-0.351,-0.1119,0.34,19.0,-0.0405,1409
crypto,LDOUSDT,15m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.977,-1.57,-0.572,0.404,220.9,-0.5049,1409
crypto,LDOUSDT,15m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.049,0.079,-0.2845,0.511,125.1,-0.0201,1409
crypto,LDOUSDT,15m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.249,-0.406,-0.3352,0.489,91.5,-0.1883,1409
crypto,LDOUSDT,15m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.242,0.405,-0.2495,0.468,127.7,0.1055,1409
crypto,LDOUSDT,15m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-5.901,-9.345,-0.9857,0.043,1139.4,-0.9855,1409
crypto,LDOUSDT,15m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-3.07,-4.837,-0.8886,0.149,650.7,-0.8877,1409
crypto,LDOUSDT,15m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-5.778,-8.842,-0.9807,0.064,1030.8,-0.9804,1409
crypto,LDOUSDT,15m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-1.28,-2.0,-0.6641,0.34,165.1,-0.6017,1409
crypto,LDOUSDT,15m,entry,blend|ls,blend,ls,-,-,-0.512,-1.361,-0.2313,0.383,136.0,-0.1584,1409
crypto,LDOUSDT,15m,entry,strength|ls,strength,ls,-,-,-3.027,-6.616,-0.7202,0.17,466.2,-0.7158,1409
crypto,LDOUSDT,15m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.058,-0.096,-0.2395,0.447,58.6,-0.047,1409
crypto,LDOUSDT,15m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.183,0.294,-0.1544,0.574,66.5,0.0594,1409
crypto,LDOUSDT,15m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.009,-0.014,-0.2458,0.468,78.6,-0.0295,1409
crypto,LDOUSDT,15m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-1.016,-1.691,-0.5256,0.34,361.4,-0.4923,1409
crypto,LDOUSDT,15m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-1.902,-3.145,-0.72,0.298,470.7,-0.7081,1409
crypto,LDOUSDT,15m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.452,0.767,-0.2258,0.532,107.2,0.2629,1409
crypto,LDOUSDT,15m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.049,0.079,-0.2845,0.511,125.1,-0.0201,1409
crypto,LDOUSDT,15m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.077,0.124,-0.273,0.447,123.2,-0.0025,1409
crypto,LDOUSDT,15m,headline,blend|long_only,blend,long_only,-,-,-0.242,-0.626,-0.1321,0.383,58.4,-0.0538,1409
crypto,LDOUSDT,15m,headline,blend|asym,blend,asym,-,-,-0.37,-0.985,-0.1564,0.426,81.7,-0.083,1409
crypto,LDOUSDT,5m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-3.267,-5.238,-0.9007,0.149,705.5,-0.8991,1409
crypto,LDOUSDT,5m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-1.783,-2.943,-0.7444,0.319,400.9,-0.7088,1409
crypto,LDOUSDT,5m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-1.025,-1.661,-0.5827,0.426,297.0,-0.5139,1409
crypto,LDOUSDT,5m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-1.573,-2.547,-0.6844,0.298,400.4,-0.6644,1409
crypto,LDOUSDT,5m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-15.837,-20.506,-1.0,0.0,3494.9,-1.0,1409
crypto,LDOUSDT,5m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-9.879,-13.977,-0.9997,0.0,2149.3,-0.9997,1409
crypto,LDOUSDT,5m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-16.326,-21.17,-1.0,0.0,3266.0,-1.0,1409
crypto,LDOUSDT,5m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-2.831,-4.637,-0.8628,0.213,521.1,-0.8549,1409
crypto,LDOUSDT,5m,entry,blend|ls,blend,ls,-,-,-3.43,-8.221,-0.6718,0.128,438.9,-0.6696,1409
crypto,LDOUSDT,5m,entry,strength|ls,strength,ls,-,-,-9.677,-17.683,-0.9851,0.0,1498.6,-0.985,1409
crypto,LDOUSDT,5m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-1.491,-3.134,-0.5694,0.319,192.8,-0.5039,1409
crypto,LDOUSDT,5m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.878,-1.761,-0.4071,0.319,208.2,-0.3499,1409
crypto,LDOUSDT,5m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-1.7,-3.115,-0.6233,0.277,255.2,-0.5698,1409
crypto,LDOUSDT,5m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-6.183,-9.538,-0.9861,0.021,1251.9,-0.986,1409
crypto,LDOUSDT,5m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-7.484,-11.214,-0.9953,0.021,1587.2,-0.9953,1409
crypto,LDOUSDT,5m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-1.583,-2.573,-0.7111,0.319,344.3,-0.6705,1409
crypto,LDOUSDT,5m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-1.783,-2.943,-0.7444,0.319,400.9,-0.7088,1409
crypto,LDOUSDT,5m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-1.768,-2.908,-0.738,0.319,391.3,-0.705,1409
crypto,LDOUSDT,5m,headline,blend|long_only,blend,long_only,-,-,-2.563,-6.88,-0.44,0.234,201.3,-0.4266,1409
crypto,LDOUSDT,5m,headline,blend|asym,blend,asym,-,-,-3.101,-7.79,-0.5161,0.128,272.6,-0.5101,1409
crypto,IMXUSDT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.432,0.607,-0.2274,0.444,1.2,0.2674,1632
crypto,IMXUSDT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.116,-0.154,-0.3742,0.444,0.8,-0.1183,1632
crypto,IMXUSDT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.09,-0.115,-0.387,0.444,0.6,-0.1027,1632
crypto,IMXUSDT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.022,0.028,-0.332,0.407,0.9,-0.0327,1632
crypto,IMXUSDT,1d,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.189,0.266,-0.2084,0.5,8.3,0.079,1632
crypto,IMXUSDT,1d,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.146,0.194,-0.2239,0.426,4.7,0.0485,1632
crypto,IMXUSDT,1d,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,0.086,0.137,-0.1883,0.481,7.1,0.0083,1632
crypto,IMXUSDT,1d,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.369,-0.489,-0.4014,0.352,1.5,-0.2539,1632
crypto,IMXUSDT,1d,entry,blend|ls,blend,ls,-,-,0.187,0.217,-0.1164,0.426,1.3,0.0558,1632
crypto,IMXUSDT,1d,entry,strength|ls,strength,ls,-,-,0.223,0.281,-0.1228,0.463,3.2,0.0793,1632
crypto,IMXUSDT,1d,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.078,-0.066,-0.1673,0.093,0.3,-0.0337,1632
crypto,IMXUSDT,1d,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.09,-0.099,-0.3502,0.389,0.5,-0.0874,1632
crypto,IMXUSDT,1d,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.113,-0.153,-0.1863,0.444,0.4,-0.0522,1632
crypto,IMXUSDT,1d,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-0.202,-0.258,-0.4117,0.463,2.8,-0.1656,1632
crypto,IMXUSDT,1d,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.003,-0.004,-0.3281,0.463,3.6,-0.0478,1632
crypto,IMXUSDT,1d,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-0.116,-0.154,-0.3742,0.444,0.8,-0.1183,1632
crypto,IMXUSDT,1d,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-0.116,-0.154,-0.3742,0.444,0.8,-0.1183,1632
crypto,IMXUSDT,1d,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.016,-0.019,-0.2534,0.315,0.6,-0.0418,1632
crypto,IMXUSDT,1d,headline,blend|long_only,blend,long_only,-,-,0.416,0.342,-0.0681,0.13,0.2,0.0611,1632
crypto,IMXUSDT,1d,headline,blend|asym,blend,asym,-,-,0.356,0.471,-0.0818,0.407,0.5,0.0625,1632
crypto,IMXUSDT,4h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.538,0.875,-0.2503,0.537,11.3,0.3897,1632
crypto,IMXUSDT,4h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.175,0.249,-0.2252,0.537,6.3,0.0704,1632
crypto,IMXUSDT,4h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.515,0.728,-0.1907,0.574,4.5,0.3637,1632
crypto,IMXUSDT,4h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.19,-0.265,-0.3057,0.481,6.9,-0.1725,1632
crypto,IMXUSDT,4h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,0.312,0.499,-0.1484,0.556,52.6,0.1788,1632
crypto,IMXUSDT,4h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,0.838,1.213,-0.1594,0.667,32.7,0.7214,1632
crypto,IMXUSDT,4h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-0.242,-0.341,-0.4362,0.444,54.1,-0.2061,1632
crypto,IMXUSDT,4h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,0.358,0.604,-0.1866,0.5,9.2,0.2194,1632
crypto,IMXUSDT,4h,entry,blend|ls,blend,ls,-,-,0.636,0.894,-0.0739,0.5,7.7,0.2436,1632
crypto,IMXUSDT,4h,entry,strength|ls,strength,ls,-,-,0.6,0.908,-0.1004,0.5,23.5,0.2836,1632
crypto,IMXUSDT,4h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.165,0.165,-0.1446,0.259,2.5,0.0499,1632
crypto,IMXUSDT,4h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.102,0.111,-0.2138,0.481,3.8,0.0217,1632
crypto,IMXUSDT,4h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.192,0.266,-0.1335,0.556,3.6,0.0652,1632
crypto,IMXUSDT,4h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.393,0.567,-0.1663,0.537,19.2,0.2478,1632
crypto,IMXUSDT,4h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.071,-0.104,-0.2801,0.556,24.4,-0.1005,1632
crypto,IMXUSDT,4h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.217,0.308,-0.2137,0.537,6.0,0.1032,1632
crypto,IMXUSDT,4h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.175,0.249,-0.2252,0.537,6.3,0.0704,1632
crypto,IMXUSDT,4h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.138,0.193,-0.2039,0.481,6.1,0.0429,1632
crypto,IMXUSDT,4h,headline,blend|long_only,blend,long_only,-,-,0.74,0.829,-0.0508,0.259,2.4,0.1518,1632
crypto,IMXUSDT,4h,headline,blend|asym,blend,asym,-,-,0.792,1.238,-0.0511,0.481,4.0,0.1817,1632
crypto,IMXUSDT,1h,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.429,0.688,-0.2155,0.537,45.7,0.2881,1632
crypto,IMXUSDT,1h,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.685,1.08,-0.1705,0.667,26.6,0.5567,1632
crypto,IMXUSDT,1h,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,0.428,0.686,-0.2606,0.63,21.6,0.29,1632
crypto,IMXUSDT,1h,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,0.522,0.826,-0.168,0.63,28.8,0.3787,1632
crypto,IMXUSDT,1h,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-1.621,-2.53,-0.7464,0.352,243.3,-0.7159,1632
crypto,IMXUSDT,1h,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-0.55,-0.889,-0.4541,0.37,146.6,-0.3697,1632
crypto,IMXUSDT,1h,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-1.442,-2.125,-0.7113,0.296,234.7,-0.6787,1632
crypto,IMXUSDT,1h,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.124,-0.196,-0.3705,0.481,37.2,-0.1394,1632
crypto,IMXUSDT,1h,entry,blend|ls,blend,ls,-,-,0.332,0.59,-0.1018,0.537,32.8,0.1122,1632
crypto,IMXUSDT,1h,entry,strength|ls,strength,ls,-,-,-0.352,-0.629,-0.2304,0.407,106.3,-0.1666,1632
crypto,IMXUSDT,1h,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,0.373,0.463,-0.1418,0.407,11.7,0.1638,1632
crypto,IMXUSDT,1h,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.603,0.722,-0.1297,0.463,14.9,0.3507,1632
crypto,IMXUSDT,1h,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,0.548,0.825,-0.1298,0.574,16.1,0.281,1632
crypto,IMXUSDT,1h,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,0.163,0.269,-0.2441,0.593,84.5,0.0614,1632
crypto,IMXUSDT,1h,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-0.022,-0.035,-0.2519,0.5,104.6,-0.0733,1632
crypto,IMXUSDT,1h,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.756,1.212,-0.2098,0.704,24.8,0.6392,1632
crypto,IMXUSDT,1h,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.685,1.08,-0.1705,0.667,26.6,0.5567,1632
crypto,IMXUSDT,1h,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,0.615,0.994,-0.2021,0.648,26.2,0.4679,1632
crypto,IMXUSDT,1h,headline,blend|long_only,blend,long_only,-,-,0.459,0.712,-0.0588,0.426,12.6,0.1003,1632
crypto,IMXUSDT,1h,headline,blend|asym,blend,asym,-,-,0.458,0.882,-0.0591,0.519,18.6,0.1075,1632
crypto,IMXUSDT,15m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-0.897,-1.415,-0.5512,0.389,219.3,-0.5176,1632
crypto,IMXUSDT,15m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,0.022,0.035,-0.3698,0.519,120.2,-0.0428,1632
crypto,IMXUSDT,15m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.069,-0.112,-0.3528,0.519,86.6,-0.1061,1632
crypto,IMXUSDT,15m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.213,-0.342,-0.3025,0.481,121.3,-0.1967,1632
crypto,IMXUSDT,15m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-6.852,-10.214,-0.9957,0.019,1058.8,-0.9957,1632
crypto,IMXUSDT,15m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-3.642,-5.741,-0.9523,0.093,628.1,-0.9484,1632
crypto,IMXUSDT,15m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-6.665,-9.839,-0.9952,0.074,1007.6,-0.9952,1632
crypto,IMXUSDT,15m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-0.587,-0.96,-0.4657,0.444,157.8,-0.3804,1632
crypto,IMXUSDT,15m,entry,blend|ls,blend,ls,-,-,-0.482,-1.247,-0.2101,0.444,133.8,-0.1655,1632
crypto,IMXUSDT,15m,entry,strength|ls,strength,ls,-,-,-2.945,-6.232,-0.7566,0.222,449.4,-0.7432,1632
crypto,IMXUSDT,15m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-0.242,-0.398,-0.2685,0.444,56.5,-0.134,1632
crypto,IMXUSDT,15m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,0.351,0.565,-0.1735,0.556,63.8,0.1702,1632
crypto,IMXUSDT,15m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-0.138,-0.22,-0.2885,0.444,75.6,-0.0953,1632
crypto,IMXUSDT,15m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-1.289,-2.107,-0.6677,0.389,361.4,-0.6393,1632
crypto,IMXUSDT,15m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-1.824,-3.036,-0.7811,0.333,471.1,-0.7591,1632
crypto,IMXUSDT,15m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,0.18,0.286,-0.3454,0.537,106.4,0.0744,1632
crypto,IMXUSDT,15m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,0.022,0.035,-0.3698,0.519,120.2,-0.0428,1632
crypto,IMXUSDT,15m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-0.044,-0.071,-0.3756,0.519,117.9,-0.0891,1632
crypto,IMXUSDT,15m,headline,blend|long_only,blend,long_only,-,-,-0.337,-0.805,-0.092,0.444,57.6,-0.0786,1632
crypto,IMXUSDT,15m,headline,blend|asym,blend,asym,-,-,-0.414,-1.045,-0.1148,0.444,80.5,-0.1001,1632
crypto,IMXUSDT,5m,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,-3.563,-5.401,-0.9454,0.222,683.8,-0.9421,1632
crypto,IMXUSDT,5m,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-1.593,-2.544,-0.7205,0.259,382.9,-0.7118,1632
crypto,IMXUSDT,5m,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-1.211,-1.95,-0.6582,0.463,284.4,-0.6212,1632
crypto,IMXUSDT,5m,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-1.843,-2.872,-0.7625,0.259,385.2,-0.7564,1632
crypto,IMXUSDT,5m,entry,tsmom|lookback30|reversal|ls,tsmom,ls,reversal,-,-16.365,-20.2,-1.0,0.0,3256.4,-1.0,1632
crypto,IMXUSDT,5m,entry,tsmom|lookback90|reversal|ls,tsmom,ls,reversal,-,-10.713,-14.293,-1.0,0.0,1971.1,-1.0,1632
crypto,IMXUSDT,5m,entry,"macd|fast12,slow26|reversal|ls",macd,ls,reversal,-,-17.981,-21.598,-1.0,0.0,3167.8,-1.0,1632
crypto,IMXUSDT,5m,entry,donchian|lookback55|reversal|ls,donchian,ls,reversal,-,-2.996,-4.563,-0.9163,0.241,513.3,-0.9084,1632
crypto,IMXUSDT,5m,entry,blend|ls,blend,ls,-,-,-3.107,-6.743,-0.6801,0.296,425.1,-0.6715,1632
crypto,IMXUSDT,5m,entry,strength|ls,strength,ls,-,-,-9.646,-16.368,-0.9923,0.019,1435.5,-0.9922,1632
crypto,IMXUSDT,5m,direction,"ema|fast50,slow200|reversal|long_only",ema,long_only,reversal,-,-1.343,-2.719,-0.5036,0.333,183.1,-0.505,1632
crypto,IMXUSDT,5m,direction,"ema|fast50,slow200|reversal|short_only",ema,short_only,reversal,-,-0.606,-1.271,-0.3553,0.444,199.8,-0.2973,1632
crypto,IMXUSDT,5m,direction,"ema|fast50,slow200|reversal|asym",ema,asym,reversal,-,-1.52,-2.645,-0.5687,0.333,243.0,-0.5676,1632
crypto,IMXUSDT,5m,exit,"ema|fast50,slow200|atr_trailing|ls",ema,ls,atr_trailing,-,-6.851,-10.181,-0.9951,0.019,1238.6,-0.9951,1632
crypto,IMXUSDT,5m,exit,"ema|fast50,slow200|channel|ls",ema,ls,channel,-,-8.249,-11.841,-0.9988,0.019,1568.6,-0.9988,1632
crypto,IMXUSDT,5m,gate,"ema|fast50,slow200|g:adx|reversal|ls",ema,ls,reversal,adx,-1.509,-2.448,-0.6976,0.259,334.1,-0.6883,1632
crypto,IMXUSDT,5m,gate,"ema|fast50,slow200|g:ltf|reversal|ls",ema,ls,reversal,ltf,-1.593,-2.544,-0.7205,0.259,382.9,-0.7118,1632
crypto,IMXUSDT,5m,gate,"ema|fast50,slow200|g:vol|reversal|ls",ema,ls,reversal,vol,-1.767,-2.722,-0.7595,0.352,375.6,-0.7511,1632
crypto,IMXUSDT,5m,headline,blend|long_only,blend,long_only,-,-,-2.079,-5.171,-0.3965,0.315,192.3,-0.3971,1632
crypto,IMXUSDT,5m,headline,blend|asym,blend,asym,-,-,-2.634,-6.101,-0.4919,0.259,262.1,-0.4903,1632
crypto,XTZUSDT,1d,entry,"ema|fast20,slow100|reversal|ls",ema,ls,reversal,-,0.297,0.399,-0.2993,0.53,1.4,0.2677,2503
crypto,XTZUSDT,1d,entry,"ema|fast50,slow200|reversal|ls",ema,ls,reversal,-,-0.051,-0.061,-0.3956,0.482,1.0,-0.1336,2503
crypto,XTZUSDT,1d,entry,"ema|fast100,slow300|reversal|ls",ema,ls,reversal,-,-0.136,-0.16,-0.4758,0.494,0.9,-0.21,2503
crypto,XTZUSDT,1d,entry,"sma|fast50,slow200|reversal|ls",sma,ls,reversal,-,-0.117,-0.136,-0.4132,0.434,1.1,-0.1902,2503
